,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
560,443,Alen Smailagić\smailal01,PF,20,GSW,5,1,5.2,0.8,2.0,0.4,0.4,1.0,0.4,0.4,1.0,0.4,0.5,0.2,0.8,0.25,0.4,0.2,0.6,0.0,0.0,0.2,0.0,1.0,2.2
561,444,Marcus Smart\smartma01,PG,26,BOS,36,33,32.5,4.3,10.4,0.409,2.0,5.6,0.355,2.3,4.8,0.474,0.505,2.9,3.6,0.786,0.6,2.5,3.1,5.6,1.5,0.5,1.8,2.5,13.4
562,445,Dennis Smith Jr.\smithde03,PG,23,TOT,23,9,18.3,2.5,6.3,0.4,0.8,2.5,0.328,1.7,3.8,0.448,0.466,0.8,1.1,0.731,0.5,1.9,2.4,3.3,1.0,0.6,1.1,1.6,6.7
563,445,Dennis Smith Jr.\smithde03,PG,23,NYK,3,0,9.3,0.7,3.3,0.2,0.0,1.3,0.0,0.7,2.0,0.333,0.2,1.7,2.0,0.833,0.0,0.7,0.7,1.0,1.0,0.0,0.3,1.3,3.0
564,445,Dennis Smith Jr.\smithde03,PG,23,DET,20,9,19.6,2.8,6.8,0.415,1.0,2.7,0.352,1.9,4.1,0.457,0.485,0.7,1.0,0.7,0.6,2.1,2.7,3.7,1.0,0.7,1.3,1.7,7.3
565,446,Ish Smith\smithis01,PG,32,WAS,25,1,20.3,2.6,6.4,0.403,0.4,1.0,0.36,2.2,5.4,0.41,0.431,0.3,0.7,0.471,0.4,2.9,3.4,4.3,0.6,0.2,1.0,1.1,5.8
566,447,Jalen Smith\smithja04,PF,20,PHO,19,0,4.3,0.5,1.4,0.37,0.1,0.5,0.2,0.4,0.9,0.471,0.407,0.1,0.2,0.333,0.3,0.6,0.8,0.1,0.0,0.1,0.3,0.5,1.2
567,448,Tony Snell\snellto01,SG,29,ATL,40,18,21.0,1.9,3.7,0.517,1.4,2.5,0.571,0.5,1.2,0.408,0.707,0.3,0.3,1.0,0.4,2.0,2.4,1.3,0.2,0.3,0.5,1.6,5.5
568,449,Ray Spalding\spaldra01,C,23,HOU,2,0,9.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.5,1.5,2.0
569,450,Cassius Stanley\stanlca01,SG,21,IND,15,0,2.5,0.3,1.3,0.263,0.1,0.4,0.167,0.3,0.9,0.308,0.289,0.3,0.3,0.8,0.3,0.4,0.7,0.0,0.0,0.1,0.1,0.5,1.0
570,451,Lamar Stevens\stevela01,PF,23,CLE,37,0,13.1,1.6,3.6,0.452,0.1,0.7,0.16,1.5,3.0,0.518,0.467,0.9,1.3,0.714,0.6,1.9,2.5,0.6,0.5,0.4,0.6,1.4,4.4
571,452,Isaiah Stewart\stewais01,C,19,DET,52,4,19.7,2.8,5.0,0.569,0.2,0.5,0.423,2.6,4.5,0.585,0.59,0.7,1.1,0.667,2.2,3.7,5.9,0.9,0.5,1.0,0.9,2.4,6.6
572,453,Max Strus\strusma01,SF,24,MIA,27,0,12.5,2.1,4.5,0.467,1.3,3.6,0.357,0.8,0.9,0.917,0.611,0.4,0.6,0.688,0.1,0.8,0.9,0.5,0.2,0.0,0.1,1.1,5.9
573,454,Edmond Sumner\sumneed01,SG,25,IND,40,12,14.1,2.4,4.6,0.522,0.6,1.6,0.371,1.8,3.1,0.598,0.584,1.1,1.4,0.8,0.4,1.3,1.6,0.7,0.6,0.2,0.9,1.4,6.5
574,455,Jae'Sean Tate\tateja01,SF,25,HOU,54,42,28.7,4.3,8.4,0.517,0.8,2.6,0.31,3.5,5.7,0.612,0.565,1.4,1.9,0.731,2.0,3.4,5.4,2.0,1.2,0.6,1.2,3.1,10.9
575,456,Jayson Tatum\tatumja01,SF,22,BOS,49,49,35.7,9.4,20.4,0.458,2.9,7.6,0.384,6.5,12.9,0.502,0.529,4.2,4.8,0.873,0.7,6.4,7.1,4.2,1.2,0.4,2.6,1.9,25.9
576,457,Jeff Teague\teaguje01,PG,32,TOT,40,6,18.0,2.4,5.4,0.435,0.7,1.6,0.453,1.6,3.8,0.428,0.502,1.6,1.8,0.849,0.3,1.4,1.6,2.4,0.7,0.3,1.1,1.2,7.0
577,457,Jeff Teague\teaguje01,PG,32,BOS,34,5,18.1,2.3,5.5,0.415,0.8,1.6,0.464,1.5,3.9,0.394,0.484,1.5,1.8,0.836,0.3,1.4,1.7,2.1,0.8,0.2,1.1,1.3,6.9
578,457,Jeff Teague\teaguje01,PG,32,MIL,6,1,17.3,2.7,4.7,0.571,0.5,1.3,0.375,2.2,3.3,0.65,0.625,1.8,2.0,0.917,0.0,1.3,1.3,3.7,0.2,0.5,0.7,1.0,7.7
579,458,Garrett Temple\templga01,SG,34,CHI,37,12,27.1,3.0,7.1,0.424,1.2,3.7,0.336,1.8,3.4,0.52,0.511,0.8,1.0,0.816,0.6,2.5,3.1,2.0,0.9,0.5,1.0,2.3,8.1
580,459,Tyrell Terry\terryty01,PG,20,DAL,11,0,5.1,0.5,1.5,0.313,0.0,0.6,0.0,0.5,0.8,0.556,0.313,0.1,0.3,0.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0
581,460,Daniel Theis\theisda01,C,28,TOT,50,37,24.1,3.8,6.8,0.553,0.7,2.3,0.327,3.0,4.6,0.664,0.607,1.1,1.7,0.667,1.2,3.9,5.2,1.7,0.6,1.0,1.0,2.6,9.4
582,460,Daniel Theis\theisda01,C,28,BOS,42,37,24.5,3.8,6.9,0.552,0.8,2.3,0.347,3.0,4.6,0.653,0.609,1.1,1.6,0.687,1.3,4.0,5.2,1.6,0.6,1.0,1.0,2.9,9.5
583,460,Daniel Theis\theisda01,C,28,CHI,8,0,22.5,3.8,6.8,0.556,0.5,2.3,0.222,3.3,4.5,0.722,0.593,1.3,2.1,0.588,1.0,3.9,4.9,2.0,0.5,0.6,1.0,1.3,9.3
584,461,Brodric Thomas\thomabr01,SG,24,TOT,17,1,9.3,0.8,2.8,0.292,0.3,1.5,0.192,0.5,1.3,0.409,0.344,1.1,1.4,0.783,0.2,0.9,1.1,0.8,0.4,0.3,0.6,1.1,3.0
585,461,Brodric Thomas\thomabr01,SG,24,HOU,4,0,6.0,0.5,1.8,0.286,0.3,1.5,0.167,0.3,0.3,1.0,0.357,1.3,1.8,0.714,0.3,0.8,1.0,1.0,0.3,0.3,1.0,1.3,2.5
586,461,Brodric Thomas\thomabr01,SG,24,CLE,13,1,10.3,0.9,3.2,0.293,0.3,1.5,0.2,0.6,1.6,0.381,0.341,1.0,1.2,0.813,0.2,0.9,1.1,0.7,0.5,0.3,0.5,1.0,3.2
587,462,Isaiah Thomas\thomais02,PG,31,NOP,3,0,16.0,3.0,9.0,0.333,1.0,4.0,0.25,2.0,5.0,0.4,0.389,0.7,0.7,1.0,0.3,1.0,1.3,1.7,0.3,0.0,2.0,1.0,7.7
588,463,Matt Thomas\thomama02,SG,26,TOT,32,0,7.7,1.0,2.8,0.352,0.6,1.9,0.328,0.3,0.8,0.407,0.466,0.2,0.2,0.857,0.1,0.8,0.9,0.4,0.1,0.0,0.3,0.4,2.8
589,463,Matt Thomas\thomama02,SG,26,TOR,26,0,7.4,0.9,2.4,0.387,0.7,1.6,0.415,0.3,0.8,0.333,0.524,0.2,0.3,0.857,0.1,0.7,0.8,0.3,0.1,0.0,0.2,0.4,2.7
590,463,Matt Thomas\thomama02,SG,26,UTA,6,0,9.2,1.2,4.3,0.269,0.5,3.3,0.15,0.7,1.0,0.667,0.327,0.0,0.0,,0.2,1.3,1.5,0.8,0.2,0.0,0.7,0.7,2.8
591,464,Tristan Thompson\thomptr01,PF,29,BOS,40,31,22.5,3.2,6.1,0.529,0.0,0.1,0.0,3.2,6.0,0.535,0.529,1.4,2.3,0.609,3.1,5.2,8.2,1.0,0.4,0.5,1.0,2.2,7.9
592,465,Sindarius Thornwell\thornsi01,SG,26,NOP,14,1,5.2,0.5,1.5,0.333,0.2,0.6,0.333,0.3,0.9,0.333,0.405,0.0,0.1,0.0,0.1,0.3,0.4,0.3,0.4,0.1,0.3,0.2,1.2
593,466,Matisse Thybulle\thybuma01,SG,23,PHI,51,6,19.3,1.5,3.5,0.413,0.7,2.2,0.309,0.8,1.4,0.58,0.508,0.2,0.3,0.571,0.5,1.4,1.9,0.9,1.5,1.0,0.4,2.0,3.7
594,467,Killian Tillie\tilliki02,C,22,MEM,10,0,8.6,0.8,3.0,0.267,0.3,1.7,0.176,0.5,1.3,0.385,0.317,0.4,0.5,0.8,0.5,0.7,1.2,0.2,0.3,0.5,0.1,1.0,2.3
595,468,Xavier Tillman Sr.\tillmxa01,PF,22,MEM,42,7,18.4,2.6,5.0,0.526,0.3,1.1,0.267,2.4,4.0,0.596,0.555,0.6,0.9,0.658,1.2,2.9,4.2,1.4,0.8,0.6,0.7,2.1,6.2
596,469,Obi Toppin\toppiob01,PF,22,NYK,45,0,11.6,1.7,3.6,0.484,0.4,1.4,0.281,1.3,2.2,0.619,0.54,0.4,0.5,0.727,0.4,1.8,2.2,0.5,0.3,0.2,0.5,1.0,4.2
597,470,Juan Toscano-Anderson\toscaju01,SG,27,GSW,37,15,17.6,1.8,3.2,0.567,0.6,1.3,0.429,1.3,1.9,0.662,0.654,0.4,0.5,0.75,0.5,3.2,3.8,2.2,0.6,0.4,0.9,1.9,4.6
598,471,Axel Toupane\toupaax01,SF,28,MIL,8,1,7.6,0.5,1.4,0.364,0.1,0.3,0.5,0.4,1.1,0.333,0.409,0.6,0.9,0.714,0.0,0.8,0.8,0.5,0.3,0.4,0.0,0.8,1.8
599,472,Karl-Anthony Towns\townska01,C,25,MIN,34,34,34.7,8.8,17.8,0.493,2.4,6.2,0.39,6.4,11.6,0.548,0.561,5.1,5.7,0.882,2.7,8.4,11.1,4.6,0.8,1.4,3.2,3.5,25.0
600,473,Gary Trent Jr.\trentga02,SG,22,TOT,52,34,31.4,5.6,13.3,0.421,2.9,7.4,0.392,2.7,5.9,0.458,0.53,1.4,1.8,0.78,0.4,2.1,2.5,1.5,0.9,0.2,0.8,1.6,15.5
601,473,Gary Trent Jr.\trentga02,SG,22,POR,41,23,30.8,5.3,12.8,0.414,3.0,7.4,0.397,2.3,5.3,0.438,0.53,1.4,1.8,0.773,0.5,1.7,2.2,1.4,0.9,0.1,0.8,1.5,15.0
602,473,Gary Trent Jr.\trentga02,SG,22,TOR,11,11,33.6,6.7,15.2,0.443,2.7,7.3,0.375,4.0,7.9,0.506,0.533,1.2,1.5,0.813,0.1,3.4,3.5,1.6,0.9,0.2,0.8,1.7,17.4
603,474,P.J. Tucker\tuckepj01,PF,35,TOT,35,32,28.7,1.4,3.9,0.363,0.8,2.6,0.311,0.6,1.3,0.467,0.467,0.5,0.7,0.783,1.0,3.4,4.4,1.3,0.8,0.6,0.9,2.7,4.1
604,474,P.J. Tucker\tuckepj01,PF,35,HOU,32,32,30.0,1.5,4.1,0.366,0.8,2.7,0.314,0.7,1.4,0.467,0.469,0.6,0.7,0.783,1.0,3.6,4.6,1.4,0.9,0.6,1.0,2.8,4.4
605,474,P.J. Tucker\tuckepj01,PF,35,MIL,3,0,14.7,0.3,1.3,0.25,0.3,1.3,0.25,0.0,0.0,,0.375,0.0,0.0,,1.0,1.0,2.0,0.3,0.0,0.7,0.0,0.7,1.0
606,475,Rayjon Tucker\tuckera01,PG,23,PHI,7,0,4.3,0.3,0.7,0.4,0.1,0.3,0.5,0.1,0.4,0.333,0.5,1.1,1.1,1.0,0.1,0.7,0.9,0.3,0.0,0.0,0.1,0.4,1.9
607,476,Myles Turner\turnemy01,C,24,IND,46,46,30.9,4.4,9.2,0.482,1.5,4.4,0.338,3.0,4.8,0.613,0.563,2.3,3.0,0.787,1.3,5.1,6.4,1.0,0.9,3.5,1.4,3.5,12.7
608,477,Jonas Valančiūnas\valanjo01,C,28,MEM,47,46,27.9,7.0,12.2,0.576,0.3,0.9,0.341,6.7,11.3,0.595,0.589,2.6,3.3,0.776,4.2,8.5,12.7,1.8,0.6,0.8,1.7,2.9,17.0
609,478,Denzel Valentine\valende01,SG,27,CHI,46,3,17.6,2.7,7.1,0.379,1.4,4.1,0.332,1.3,3.0,0.445,0.476,0.2,0.2,1.0,0.4,3.2,3.6,1.7,0.6,0.0,0.6,1.1,7.0
610,479,Jarred Vanderbilt\vandeja01,PF,21,MIN,47,25,17.3,2.1,3.5,0.606,0.0,0.1,0.25,2.1,3.4,0.615,0.609,1.0,1.7,0.6,1.5,3.7,5.2,1.3,0.9,0.7,0.9,1.9,5.3
611,480,Fred VanVleet\vanvlfr01,SG,26,TOR,44,44,36.4,6.5,16.5,0.393,3.3,9.0,0.371,3.1,7.5,0.419,0.494,3.5,4.0,0.885,0.6,3.6,4.2,6.1,1.7,0.8,2.0,2.4,19.8
612,481,Devin Vassell\vassede01,SF,20,SAS,44,1,16.5,1.8,4.4,0.397,0.9,2.2,0.392,0.9,2.2,0.402,0.495,0.7,0.8,0.879,0.4,2.3,2.8,0.9,0.8,0.3,0.4,1.4,5.0
613,482,Gabe Vincent\vincega01,PG,24,MIA,37,6,13.9,1.9,5.1,0.369,0.9,3.2,0.277,1.0,1.8,0.529,0.457,0.5,0.6,0.87,0.2,0.9,1.1,1.4,0.5,0.1,0.7,1.6,5.2
614,483,Noah Vonleh\vonleno01,PF,25,BRK,4,0,2.8,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.5,0.5,0.0
615,484,Nikola Vučević\vucevni01,C,30,TOT,54,54,33.7,9.7,20.1,0.484,2.6,6.2,0.409,7.2,13.9,0.517,0.547,2.0,2.4,0.833,2.0,9.4,11.4,3.7,1.0,0.7,1.8,1.9,24.0
616,484,Nikola Vučević\vucevni01,C,30,ORL,44,44,34.1,9.9,20.6,0.48,2.7,6.5,0.406,7.3,14.1,0.515,0.545,2.1,2.5,0.827,2.0,9.8,11.8,3.8,1.0,0.6,1.9,1.8,24.5
617,484,Nikola Vučević\vucevni01,C,30,CHI,10,10,31.8,8.9,17.7,0.503,2.1,4.9,0.429,6.8,12.8,0.531,0.562,1.9,2.2,0.864,2.1,7.6,9.7,3.5,1.1,1.0,1.4,2.3,21.8
618,485,Dean Wade\wadede01,PF,24,CLE,45,12,16.9,2.0,4.6,0.439,1.1,3.0,0.372,0.9,1.5,0.574,0.563,0.4,0.5,0.762,0.5,2.6,3.0,1.1,0.5,0.4,0.4,1.1,5.5
619,486,Moritz Wagner\wagnemo01,C,23,TOT,33,14,13.1,2.0,4.1,0.489,0.5,1.5,0.313,1.5,2.6,0.586,0.544,1.3,1.6,0.778,0.5,2.3,2.8,1.2,0.7,0.2,0.8,2.1,5.7
620,486,Moritz Wagner\wagnemo01,C,23,WAS,25,13,15.0,2.5,4.9,0.508,0.5,1.7,0.31,2.0,3.2,0.613,0.561,1.6,2.1,0.788,0.5,2.4,2.9,1.3,0.9,0.3,0.8,2.5,7.1
621,486,Moritz Wagner\wagnemo01,C,23,BOS,8,1,7.0,0.5,1.6,0.308,0.3,0.8,0.333,0.3,0.9,0.286,0.385,0.1,0.3,0.5,0.4,1.9,2.3,0.8,0.0,0.0,0.8,1.0,1.4
622,487,Kemba Walker\walkeke02,PG,30,BOS,35,35,31.4,6.1,15.3,0.397,2.7,8.1,0.34,3.3,7.3,0.461,0.487,2.8,3.0,0.942,0.3,3.5,3.8,5.1,1.1,0.3,2.1,1.3,17.7
623,488,Lonnie Walker\walkelo01,SG,22,SAS,40,30,25.6,4.4,10.2,0.429,1.7,4.7,0.364,2.7,5.5,0.484,0.512,1.1,1.3,0.792,0.3,2.4,2.7,1.6,0.5,0.4,1.0,1.9,11.5
624,489,John Wall\walljo01,PG,30,HOU,35,35,32.1,7.3,18.1,0.405,2.1,6.3,0.333,5.2,11.8,0.443,0.463,3.8,5.2,0.729,0.5,2.8,3.3,6.8,1.1,0.8,3.4,1.2,20.6
625,490,Brad Wanamaker\wanambr01,PG,31,TOT,47,0,16.7,1.8,4.9,0.367,0.3,1.6,0.211,1.4,3.3,0.444,0.402,1.4,1.5,0.903,0.3,1.4,1.7,2.8,0.7,0.2,1.1,1.5,5.3
626,490,Brad Wanamaker\wanambr01,PG,31,GSW,39,0,16.0,1.6,4.4,0.353,0.3,1.6,0.213,1.2,2.9,0.429,0.39,1.3,1.4,0.893,0.2,1.5,1.7,2.5,0.7,0.2,0.9,1.4,4.7
627,490,Brad Wanamaker\wanambr01,PG,31,CHO,8,0,20.3,2.9,7.0,0.411,0.4,1.9,0.2,2.5,5.1,0.488,0.438,1.9,2.0,0.938,0.5,1.3,1.8,4.1,0.9,0.3,1.9,2.0,8.0
628,491,T.J. Warren\warretj01,SF,27,IND,4,4,29.3,6.8,12.8,0.529,0.0,1.8,0.0,6.8,11.0,0.614,0.529,2.0,2.5,0.8,0.5,3.0,3.5,1.3,0.5,0.0,1.0,4.0,15.5
629,492,P.J. Washington\washipj01,PF,22,CHO,48,48,29.4,4.1,9.7,0.426,1.4,3.8,0.37,2.8,6.0,0.462,0.498,1.9,2.4,0.791,1.4,5.0,6.4,2.7,1.0,1.3,2.1,2.7,11.6
630,493,Yuta Watanabe\watanyu01,SF,26,TOR,36,1,12.4,1.2,2.8,0.412,0.5,1.4,0.367,0.7,1.5,0.453,0.5,0.3,0.4,0.786,0.8,2.3,3.2,0.6,0.5,0.4,0.3,1.0,3.1
631,494,Tremont Waters\watertr01,PG,23,BOS,15,1,7.5,0.8,2.4,0.333,0.4,1.1,0.353,0.4,1.3,0.316,0.417,0.7,0.8,0.917,0.2,0.5,0.7,2.3,0.5,0.0,0.9,0.4,2.7
632,495,Paul Watson\watsopa01,SF,26,TOR,24,0,9.8,1.0,2.3,0.455,0.8,1.8,0.455,0.2,0.5,0.455,0.636,0.1,0.2,0.5,0.1,1.3,1.5,0.5,0.2,0.1,0.3,1.3,3.0
633,496,Quinndary Weatherspoon\weathqu01,SG,24,SAS,15,0,4.7,0.3,1.0,0.333,0.0,0.1,0.0,0.3,0.9,0.385,0.333,0.5,0.5,0.875,0.1,0.3,0.4,0.3,0.3,0.1,0.5,0.7,1.1
634,497,Russell Westbrook\westbru01,PG,32,WAS,46,46,35.3,8.2,18.8,0.436,1.3,4.2,0.309,6.9,14.6,0.473,0.471,4.0,6.4,0.627,1.6,9.1,10.7,10.8,1.2,0.4,5.0,2.7,21.7
635,498,Coby White\whiteco01,PG,20,CHI,50,36,30.9,5.3,12.9,0.41,2.1,6.2,0.34,3.2,6.7,0.475,0.491,1.7,1.9,0.906,0.4,3.8,4.2,4.4,0.5,0.2,2.2,2.6,14.4
636,499,Derrick White\whitede01,SG,26,SAS,28,24,29.3,5.0,12.3,0.404,2.1,6.5,0.32,2.9,5.8,0.497,0.488,2.6,3.0,0.857,0.3,2.5,2.7,3.3,0.8,1.0,1.4,2.7,14.6
637,500,Hassan Whiteside\whiteha01,C,31,SAC,31,1,14.3,3.3,5.9,0.56,0.0,0.0,0.0,3.3,5.9,0.563,0.56,1.2,2.2,0.529,1.6,4.1,5.7,0.5,0.2,1.3,1.1,1.8,7.8
638,501,Greg Whittington\whittgr01,PF,27,DEN,4,0,3.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,502,Andrew Wiggins\wiggian01,PF,25,GSW,54,54,32.6,6.8,14.4,0.473,2.0,5.2,0.381,4.9,9.2,0.525,0.542,2.4,3.4,0.694,1.0,3.8,4.8,2.3,1.0,1.0,1.9,2.2,18.0
640,503,Grant Williams\willigr01,PF,22,BOS,47,8,18.6,1.6,3.7,0.436,0.8,2.0,0.387,0.8,1.7,0.494,0.541,0.4,0.8,0.528,0.8,2.1,2.9,1.0,0.6,0.4,0.9,2.6,4.4
641,504,Kenrich Williams\willike04,PF,26,OKC,54,10,20.7,3.1,5.8,0.538,0.7,1.6,0.437,2.4,4.2,0.577,0.599,0.5,0.9,0.565,1.3,2.9,4.2,2.2,0.7,0.2,1.0,2.0,7.4
642,505,Lou Williams\willilo02,PG,34,TOT,50,3,22.2,4.4,10.4,0.423,1.1,2.8,0.397,3.3,7.5,0.432,0.477,2.3,2.6,0.863,0.3,1.7,2.0,3.5,0.9,0.1,1.6,1.0,12.1
643,505,Lou Williams\willilo02,PG,34,LAC,42,3,21.9,4.3,10.2,0.421,1.1,2.8,0.378,3.2,7.4,0.437,0.473,2.5,2.8,0.866,0.4,1.7,2.1,3.4,0.9,0.1,1.6,1.0,12.1
644,505,Lou Williams\willilo02,PG,34,ATL,8,0,24.0,4.8,11.0,0.432,1.4,2.8,0.5,3.4,8.3,0.409,0.494,1.3,1.5,0.833,0.3,1.5,1.8,3.9,0.5,0.1,1.5,0.9,12.1
645,506,Patrick Williams\willipa01,PF,19,CHI,52,52,28.5,3.7,7.7,0.475,0.8,2.1,0.38,2.9,5.6,0.51,0.526,1.3,1.7,0.767,1.0,3.7,4.6,1.3,0.9,0.7,1.4,2.0,9.4
646,507,Robert Williams\williro04,C,23,BOS,47,10,18.9,3.7,5.1,0.72,0.0,0.0,0.0,3.7,5.0,0.726,0.72,0.9,1.4,0.646,2.6,4.4,7.0,1.8,0.8,1.8,1.0,2.1,8.2
647,508,Zion Williamson\willizi01,PF,20,NOP,49,49,32.9,10.3,16.6,0.62,0.2,0.5,0.36,10.1,16.1,0.628,0.625,6.1,8.7,0.703,2.6,4.6,7.1,3.7,0.9,0.7,2.5,2.2,26.8
648,509,D.J. Wilson\wilsodj01,PF,24,TOT,25,0,10.5,1.6,3.9,0.408,0.8,2.2,0.382,0.8,1.7,0.442,0.515,0.3,0.4,0.727,0.4,2.3,2.8,0.4,0.2,0.5,0.6,1.3,4.4
649,509,D.J. Wilson\wilsodj01,PF,24,MIL,12,0,8.8,1.3,3.6,0.372,0.8,2.3,0.357,0.5,1.3,0.4,0.488,0.1,0.2,0.5,0.3,1.8,2.1,0.3,0.1,0.3,0.3,1.1,3.6
650,509,D.J. Wilson\wilsodj01,PF,24,HOU,13,0,12.1,1.8,4.2,0.436,0.8,2.1,0.407,1.0,2.2,0.464,0.536,0.5,0.7,0.778,0.6,2.8,3.4,0.5,0.2,0.6,0.8,1.5,5.1
651,510,Dylan Windler\windldy01,SF,24,CLE,31,0,16.5,1.8,4.2,0.438,0.8,2.5,0.338,1.0,1.7,0.585,0.538,0.7,0.9,0.778,0.6,2.8,3.5,1.1,0.6,0.4,1.0,1.2,5.2
652,511,Justise Winslow\winslju01,SF,24,MEM,16,0,21.1,3.1,9.1,0.342,0.3,2.6,0.122,2.8,6.6,0.429,0.36,0.6,1.0,0.563,0.8,4.0,4.8,1.8,0.8,0.4,1.6,2.0,7.1
653,512,Cassius Winston\winstca01,PG,22,WAS,15,0,5.7,0.7,1.7,0.385,0.5,1.0,0.467,0.2,0.7,0.273,0.519,0.3,0.4,0.833,0.0,0.6,0.6,0.7,0.1,0.1,0.1,0.5,2.1
654,513,James Wiseman\wisemja01,C,19,GSW,39,27,21.4,4.9,9.4,0.519,0.3,1.0,0.316,4.6,8.5,0.542,0.535,1.4,2.2,0.628,1.4,4.4,5.8,0.7,0.3,0.9,1.5,3.1,11.5
655,514,Christian Wood\woodch01,C,25,HOU,31,31,31.8,8.2,15.3,0.533,1.7,4.6,0.375,6.4,10.7,0.601,0.589,3.0,4.6,0.646,1.7,7.8,9.5,1.5,0.9,1.2,1.8,2.0,21.1
656,515,Robert Woodard\woodaro01,SF,21,SAC,11,0,2.6,0.6,1.3,0.5,0.1,0.4,0.25,0.5,0.9,0.6,0.536,0.3,0.7,0.375,0.3,0.7,1.0,0.0,0.0,0.2,0.1,0.2,1.6
657,516,Delon Wright\wrighde01,SG-PG,28,TOT,45,31,27.4,3.5,7.8,0.456,0.8,2.4,0.352,2.7,5.4,0.502,0.51,1.9,2.3,0.8,1.0,3.2,4.2,4.4,1.5,0.4,1.2,1.1,9.8
658,516,Delon Wright\wrighde01,SG,28,DET,36,31,29.2,3.8,8.1,0.464,0.9,2.5,0.348,2.9,5.7,0.515,0.517,2.0,2.5,0.789,1.0,3.5,4.6,5.0,1.6,0.5,1.3,1.3,10.4
659,516,Delon Wright\wrighde01,PG,28,SAC,9,0,20.0,2.6,6.2,0.411,0.8,2.1,0.368,1.8,4.1,0.432,0.473,1.4,1.7,0.867,0.9,1.8,2.7,1.8,1.1,0.0,0.8,0.7,7.3
660,517,Thaddeus Young\youngth01,PF,32,CHI,49,16,24.9,5.6,9.6,0.585,0.1,0.6,0.222,5.5,9.1,0.607,0.591,1.0,1.6,0.62,2.4,4.0,6.4,4.3,1.2,0.6,2.0,2.4,12.4
661,518,Trae Young\youngtr01,PG,22,ATL,50,50,34.3,7.8,17.8,0.435,2.3,6.5,0.361,5.4,11.3,0.478,0.501,7.6,8.7,0.867,0.6,3.3,4.0,9.5,0.8,0.2,4.3,1.9,25.4
662,519,Cody Zeller\zelleco01,C,28,CHO,34,20,21.5,3.6,6.9,0.532,0.1,0.7,0.125,3.6,6.1,0.579,0.539,1.7,2.3,0.734,2.6,4.6,7.2,2.0,0.7,0.4,1.0,2.3,9.1
663,520,Ivica Zubac\zubaciv01,C,23,LAC,56,17,22.1,3.5,5.3,0.652,0.0,0.1,0.0,3.5,5.3,0.659,0.652,1.9,2.3,0.806,2.7,4.6,7.3,1.2,0.4,0.9,1.1,2.5,8.8
